codigo_sku;nome_produto;marca;tamanho;peso_oz;categoria;alergenos;codigo_barras;data_lancamento
BR-00188;Nuarix Fragrance-Free Hand Wash;Nuarix;150 mL;1.76;Cuidados Pessoais > Sabonete Líquido;amendoim,castanhas,leite;5444713247546;04/09/2022
BR-00189;Serafix Dish Liquid;Serafix;400 mL;5.29;Casa > Limpeza > Louças;crustáceos,gergelim,castanhas;0821486289020;29/02/2020
BR-00190;XXX-Cristalix Gentle Face Wash;Cristalix;50 mL;14.11;Cuidados Pessoais > Rosto > Limpeza;;5345786103572;02/01/2023
BR-00191;Frosten Volumising Conditioner;Frosten;500 mL;8.82;Cuidados Pessoais > Cabelo > Condicionador;ovos,crustáceos;1406029333348;05/08/2022
BR-00192;Arovia Liquid Laundry Detergent;Arovia;1000 mL;1.76;Casa > Lavanderia;trigo,glúten,leite;3494466574378;22/05/2021
BR-00193;Lumeva Vinegar Dressing;Lumeva;300 mL;2.65;Alimentos > Condimentos;;8589944171547;24/08/2021
BR-00194;Gleam SPF Moisturiser;Gleam;1000 mL;7.05;Cuidados Pessoais > Rosto > Hidratação;trigo;8309652074462;16/07/2022
BR-00195;Frosten Antibacterial Hand Wash;Frosten;750 mL;5.29;Cuidados Pessoais > Sabonete Líquido;soja,gergelim;7584282417242;20/01/2020
BR-00196;Gleam Mustard Sauce;Gleam;75 mL;5.29;Alimentos > Condimentos;soja,amendoim;6554947170998;19/10/2018
BR-00197;Primus Kitchen Cleaner;Primus;75 mL;10.58;Casa > Limpeza > Superfícies;ovos,peixe,castanhas,trigo;2235697252175;24/09/2021
BR-00198;Toreva Mayonnaise;Toreva;1000 mL;1.76;Alimentos > Condimentos;;7432927129664;11/07/2022
BR-00199;Motivo Foaming Hand Wash;Motivo;50 mL;1.76;Cuidados Pessoais > Sabonete Líquido;soja,castanhas,leite,trigo;8300335421689;07/06/2021
BR-00200;Vanta Deep Conditioner;Vanta;200 mL;7.05;Cuidados Pessoais > Cabelo > Condicionador;gergelim,glúten,castanhas;6257532603320;15/05/2020
BR-00201;Frosten Salted Crackers;Frosten;500 mL;3.53;Alimentos > Petiscos;;5064890901002;20/04/2019
00202;Motivo Foaming Hand Wash;Motivo;75 mL;17.64;Cuidados Pessoais > Sabonete Líquido;crustáceos,trigo;3046184992615;27/09/2023
BR-00203;Glova Oat Protein Bar;Glova;200 mL;2.65;Alimentos > Petiscos;castanhas,ovos,crustáceos,leite;7393483564200;27/07/2023
BR-00204;Qualis Exfoliating Face Scrub;Qualis;150 mL;1.76;Cuidados Pessoais > Rosto > Limpeza;;1197218114373;27/04/2021
BR-00205;Oralix Intensive Moisturiser;Oralix;75 mL;3.53;Cuidados Pessoais > Rosto > Hidratação;;4556110022556;28/11/2022
BR-00206;Glicen Rinse Aid;Glicen;75 mL;8.82;Casa > Limpeza > Louças;trigo,ovos;6674676212025;01/03/2019
BR-00207;Velaris Aloe Hand Wash;Velaris;750 mL;14.11;Cuidados Pessoais > Sabonete Líquido;glúten;6590277167017;07/12/2020
BR-00208;Zephyr Mustard Sauce;Zephyr;1000 mL;17.64;Alimentos > Condimentos;glúten,soja,castanhas,amendoim;8916375628904;17/02/2018
BR-00209;Primus Mayonnaise;Primus;400 mL;14.11;Alimentos > Condimentos;ovos;7535408386638;19/11/2018
00210;Clarity Glass Cleaner;Clarity;400 mL;2.65;Casa > Limpeza > Superfícies;crustáceos,castanhas,ovos;7016608801997;01/06/2021
BR-00211;Aurova Stain Remover;Aurova;1000 mL;14.11;Casa > Lavanderia;castanhas,leite;3758997571139;09/01/2018
BR-00212;Teraxis Sport Deodorant;Teraxis;200 mL;17.64;Cuidados Pessoais > Desodorante;castanhas,ovos,leite,gergelim;7261493316372;20/02/2020
BR-00213;Solven Granola Bar;Solven;300 mL;1.76;Alimentos > Petiscos;ovos,crustáceos,gergelim,castanhas;9827080869782;27/12/2019
BR-00214;Kaleo Oat Protein Bar;Kaleo;100 mL;2.65;Alimentos > Petiscos;glúten,castanhas,peixe;6934654722695;30/09/2023
BR-00215;Toreva Lightweight Lotion;Toreva;500 mL;5.29;Cuidados Pessoais > Rosto > Hidratação;soja;9452288515874;06/09/2022
BR-00216;Elaris Vinegar Dressing;Elaris;300 mL;1.76;Alimentos > Condimentos;ovos,leite,peixe,glúten;0034244204382;13/05/2018
BR-00217;Solven Sensitive Deodorant;Solven;750 mL;17.64;Cuidados Pessoais > Desodorante;glúten,ovos;6384066658004;26/10/2020
BR-00218;Arovia Hydrating Face Wash;Arovia;400 mL;5.29;Cuidados Pessoais > Rosto > Limpeza;glúten,gergelim;9334721228162;16/06/2018
BR-00219;Luxara Fragrance-Free Hand Wash;Luxara;200 mL;3.53;Cuidados Pessoais > Sabonete Líquido;glúten;4057202590941;03/07/2023
BR-00220;Zenpur Eco Dish Liquid;Zenpur;75 mL;8.82;Casa > Limpeza > Louças;soja,trigo,ovos,peixe;8268861533552;17/01/2022
BR-00221;Krisol Night Cream;Krisol;750 mL;17.64;Cuidados Pessoais > Rosto > Hidratação;gergelim,leite,ovos;5739930561644;04/03/2021
BR-00222;Arovia Sensitive Skin Body Wash;Arovia;250 mL;17.64;Cuidados Pessoais > Banho;crustáceos,glúten,leite,trigo;3581128801337;04/10/2022
00223;Novix Volumising Shampoo;Novix;300 mL;2.65;Cuidados Pessoais > Cabelo > Shampoo;leite;7501102481931;25/11/2020
BR-00224;Orinum Foaming Hand Wash;Orinum;1000 mL;10.58;Cuidados Pessoais > Sabonete Líquido;soja,crustáceos,ovos;1809190158145;19/05/2021
BR-00225;Elaris Dish Liquid;Elaris;400 mL;10.58;Casa > Limpeza > Louças;leite,crustáceos,trigo;8326842450882;03/08/2019
BR-00226;Zephyr Hydrating Shampoo;Zephyr;750 mL;10.58;Cuidados Pessoais > Cabelo > Shampoo;gergelim,ovos,amendoim,glúten;5368222394310;13/01/2020
BR-00227;Oralix Vinegar Dressing;Oralix;500 mL;14.11;Alimentos > Condimentos;ovos,amendoim,glúten,trigo;1397552314914;03/03/2020
BR-00228;Orinum Sensitive Deodorant;Orinum;250 mL;7.05;Cuidados Pessoais > Desodorante;trigo,castanhas,gergelim,soja;2053364525779;30/12/2022
BR-00229;Solaris Sport Deodorant;Solaris;500 mL;2.65;Cuidados Pessoais > Desodorante;glúten;1428341108091;18/07/2022
BR-00230;Vanta Dishwasher Tablets;Vanta;500 mL;7.05;Casa > Limpeza > Louças;gergelim,crustáceos,trigo,glúten;6394278816581;13/02/2018
BR-00231;Lumeva Mayonnaise;Lumeva;1000 mL;3.53;Alimentos > Condimentos;trigo,crustáceos,glúten,ovos;9927503731457;16/08/2020
BR-00232;Alteva Refreshing Shower Gel;Alteva;250 mL;10.58;Cuidados Pessoais > Banho;crustáceos,leite,gergelim;5184498926655;15/11/2018
BR-00233;Motivo Fabric Softener;Motivo;150 mL;17.64;Casa > Lavanderia;castanhas,glúten,crustáceos;7908272318430;08/09/2019
BR-00234;Vivara Leave-In Conditioner;Vivara;750 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;peixe;5177739260304;08/06/2019
BR-00235;Nexpur Eco Dish Liquid;Nexpur;100 mL;17.64;Casa > Limpeza > Louças;;9202428699045;18/12/2018
BR-00236;Aevum Exfoliating Face Scrub;Aevum;400 mL;14.11;Cuidados Pessoais > Rosto > Limpeza;soja;6929298425798;09/10/2018
BR-00237;Motivo Exfoliating Face Scrub;Motivo;100 mL;2.65;Cuidados Pessoais > Rosto > Limpeza;;3886291279908;17/12/2023
BR-00238;DUMMY-Helix Liquid Laundry Detergent;Helix;400 mL;3.53;Casa > Lavanderia;gergelim,leite,peixe,amendoim;6508637659911;09/10/2022
BR-00239;Velaris Repair Conditioner;Velaris;150 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;glúten,gergelim;6430098180638;17/07/2021
BR-00240;Solven Fragrance-Free Hand Wash;Solven;100 mL;10.58;Cuidados Pessoais > Sabonete Líquido;amendoim,glúten,peixe,gergelim;5946368872581;05/06/2023
BR-00241;Clarity SPF Moisturiser;Clarity;250 mL;10.58;Cuidados Pessoais > Rosto > Hidratação;ovos;3721386589022;13/05/2022
BR-00242;Helix Tomato Ketchup;Helix;100 mL;14.11;Alimentos > Condimentos;peixe,ovos,gergelim,trigo;3519066984904;19/12/2019
BR-00243;Orinum Hot Chilli Sauce;Orinum;50 mL;5.29;Alimentos > Condimentos;amendoim,soja,leite,peixe;9883920530212;04/02/2021
BR-00244;Polvera Fragrance-Free Hand Wash;Polvera;300 mL;10.58;Cuidados Pessoais > Sabonete Líquido;soja,gergelim,leite,castanhas;1184895543930;06/02/2023
BR-00245;Zephyr Aloe Hand Wash;Zephyr;200 mL;3.53;Cuidados Pessoais > Sabonete Líquido;gergelim,ovos,glúten;8451848947699;04/06/2023
BR-00246;Arovia Brightening Face Wash;Arovia;400 mL;14.11;Cuidados Pessoais > Rosto > Limpeza;leite,crustáceos,ovos,trigo;1633565880436;22/03/2021
BR-00247;Solvix Repair Shampoo;Solvix;250 mL;2.65;Cuidados Pessoais > Cabelo > Shampoo;trigo,crustáceos,castanhas,glúten;3942373334337;10/04/2020
BR-00248;Zenpur Hydrating Face Wash;Zenpur;100 mL;2.65;Cuidados Pessoais > Rosto > Limpeza;;1790807595791;30/01/2021
BR-00249;Krisol Kitchen Cleaner;Krisol;500 mL;7.05;Casa > Limpeza > Superfícies;soja,trigo,leite;8678085627188;28/02/2023
BR-00250;Zephyr 24hr Roll-On Deodorant;Zephyr;1000 mL;5.29;Cuidados Pessoais > Desodorante;glúten,ovos,castanhas;5942843479559;24/01/2020
BR-00251;Aurova Glass Cleaner;Aurova;300 mL;8.82;Casa > Limpeza > Superfícies;peixe,amendoim;7292931438660;14/03/2020
BR-00252;Velaris Leave-In Conditioner;Velaris;50 mL;3.53;Cuidados Pessoais > Cabelo > Condicionador;crustáceos,trigo,castanhas;7448906120348;06/05/2023
BR-00253;Orinum Tomato Ketchup;Orinum;250 mL;7.05;Alimentos > Condimentos;castanhas,gergelim;8450615939981;16/12/2019
BR-00254;Toreva SPF Moisturiser;Toreva;1000 mL;17.64;Cuidados Pessoais > Rosto > Hidratação;crustáceos,ovos,peixe;9472256996115;26/10/2019
BR-00255;Toreva 48hr Spray Deodorant;Toreva;250 mL;7.05;Cuidados Pessoais > Desodorante;glúten,peixe;4759876220239;27/10/2020
BR-00256;Aurova Salted Crackers;Aurova;100 mL;10.58;Alimentos > Petiscos;;1178006811490;29/09/2019
BR-00257;Frostine Repair Shampoo;Frostine;150 mL;5.29;Cuidados Pessoais > Cabelo > Shampoo;crustáceos,trigo;2820055778482;28/12/2022
BR-00258;Kaleo Smooth & Shine Conditioner;Kaleo;750 mL;14.11;Cuidados Pessoais > Cabelo > Condicionador;peixe,gergelim,amendoim,trigo;7831745642407;01/01/2018
BR-00259;Zenpur Laundry Powder;Zenpur;200 mL;14.11;Casa > Lavanderia;leite,crustáceos,gergelim,trigo;0649308536868;05/06/2022
00260;Hevara Oil Control Face Wash;Hevara;1000 mL;10.58;Cuidados Pessoais > Rosto > Limpeza;soja,amendoim,ovos;6389448463122;14/07/2019
BR-00261;Teraxis Daily Moisturiser;Teraxis;400 mL;14.11;Cuidados Pessoais > Rosto > Hidratação;glúten,crustáceos;3502080214423;01/12/2022
BR-00262;XXX-Plexum Salted Crackers;Plexum;75 mL;3.53;Alimentos > Petiscos;;7356475705128;18/08/2018
BR-00263;Purevex Intensive Moisturiser;Purevex;500 mL;14.11;Cuidados Pessoais > Rosto > Hidratação;soja;4601367303719;05/11/2023
BR-00264;Velaris Mayonnaise;Velaris;300 mL;7.05;Alimentos > Condimentos;trigo,leite;8814743503139;14/11/2022
BR-00265;Nexpur 24hr Roll-On Deodorant;Nexpur;200 mL;2.65;Cuidados Pessoais > Desodorante;soja,leite,gergelim;9792513271954;03/09/2018
BR-00266;Gleam Nourishing Body Cleanser;Gleam;100 mL;17.64;Cuidados Pessoais > Banho;;2735857306521;23/10/2020
BR-00267;Hevara Deep Clean Body Wash;Hevara;400 mL;17.64;Cuidados Pessoais > Banho;gergelim,crustáceos;3928557498217;16/12/2023
BR-00268;Elaris Volumising Conditioner;Elaris;200 mL;17.64;Cuidados Pessoais > Cabelo > Condicionador;crustáceos,leite;8620959351866;17/02/2020
BR-00269;Arovia Laundry Capsules;Arovia;500 mL;3.53;Casa > Lavanderia;amendoim,castanhas,peixe,gergelim;5118102203177;24/02/2020
00270;Clarity Hydrating Shampoo;Clarity;1000 mL;10.58;Cuidados Pessoais > Cabelo > Shampoo;gergelim,amendoim,leite;5391037170589;31/08/2022
BR-00271;Lumeva 24hr Roll-On Deodorant;Lumeva;200 mL;17.64;Cuidados Pessoais > Desodorante;;1413811386338;26/11/2023
BR-00272;Clarity Mayonnaise;Clarity;1000 mL;3.53;Alimentos > Condimentos;gergelim,peixe,ovos,glúten;9576122868527;27/12/2023
BR-00273;Zenpur Heavy Duty Dish Soap;Zenpur;250 mL;17.64;Casa > Limpeza > Louças;castanhas,peixe;6593983684571;07/01/2023
BR-00274;Glicen Antibacterial Hand Wash;Glicen;50 mL;7.05;Cuidados Pessoais > Sabonete Líquido;leite,gergelim,trigo,crustáceos;0433504888995;26/09/2019
BR-00275;Cryston Hydrating Shampoo;Cryston;250 mL;3.53;Cuidados Pessoais > Cabelo > Shampoo;amendoim;5933441969313;22/08/2021
BR-00276;Solaris Kitchen Cleaner;Solaris;750 mL;2.65;Casa > Limpeza > Superfícies;amendoim,leite,peixe,gergelim;0556613906043;18/11/2023
BR-00277;Novix Nourishing Body Cleanser;Novix;750 mL;3.53;Cuidados Pessoais > Banho;gergelim,soja;2067998136461;30/08/2019
BR-00278;Helix Repair Conditioner;Helix;400 mL;1.76;Cuidados Pessoais > Cabelo > Condicionador;peixe,amendoim,ovos,soja;8622783769381;18/11/2023
BR-00279;Purevex Oil Control Face Wash;Purevex;200 mL;10.58;Cuidados Pessoais > Rosto > Limpeza;glúten,ovos;1665535590427;03/12/2021
BR-00280;Lumeva Heavy Duty Dish Soap;Lumeva;100 mL;14.11;Casa > Limpeza > Louças;;3352110392405;07/11/2021
BR-00281;Frostine Salted Crackers;Frostine;400 mL;14.11;Alimentos > Petiscos;;5383388487928;17/03/2018
BR-00282;Polvera Aloe Hand Wash;Polvera;500 mL;1.76;Cuidados Pessoais > Sabonete Líquido;trigo,leite;4394070164516;20/03/2018
BR-00283;Plexum Intensive Moisturiser;Plexum;300 mL;17.64;Cuidados Pessoais > Rosto > Hidratação;;5798123878006;10/10/2020
BR-00284;DUMMY-Qualis Fabric Softener;Qualis;400 mL;10.58;Casa > Lavanderia;leite;5554384046086;21/02/2021
BR-00285;Qualis Oil Control Face Wash;Qualis;300 mL;3.53;Cuidados Pessoais > Rosto > Limpeza;;6893639264950;14/01/2023
BR-00286;Aurova Laundry Powder;Aurova;1000 mL;3.53;Casa > Lavanderia;gergelim,soja,trigo,crustáceos;8262925188122;24/07/2021
BR-00287;Krisol Deep Conditioner;Krisol;250 mL;10.58;Cuidados Pessoais > Cabelo > Condicionador;amendoim,crustáceos,glúten;2312209949997;03/08/2020
BR-00288;Plexum Dishwasher Tablets;Plexum;1000 mL;1.76;Casa > Limpeza > Louças;ovos,crustáceos;2897526772232;15/07/2020
BR-00289;Krisol Deep Clean Body Wash;Krisol;50 mL;7.05;Cuidados Pessoais > Banho;soja,glúten,gergelim;1279757366090;08/04/2022
BR-00290;Cladis Granola Bar;Cladis;750 mL;17.64;Alimentos > Petiscos;leite,gergelim,ovos,soja;7038860868037;07/04/2021
BR-00291;Frostine Glass Cleaner;Frostine;200 mL;14.11;Casa > Limpeza > Superfícies;peixe;4908277181292;09/07/2019
BR-00292;Toreva Foaming Hand Wash;Toreva;400 mL;1.76;Cuidados Pessoais > Sabonete Líquido;crustáceos;9371452111752;16/12/2018
BR-00293;Glicen Laundry Capsules;Glicen;500 mL;3.53;Casa > Lavanderia;soja,gergelim,glúten,amendoim;2592222064475;28/03/2021
BR-00294;Glova Mayonnaise;Glova;100 mL;5.29;Alimentos > Condimentos;;9407778097330;03/05/2023
BR-00295;Orinum Glass Cleaner;Orinum;75 mL;1.76;Casa > Limpeza > Superfícies;gergelim;4983022050207;07/05/2021
BR-00296;Oralix 24hr Roll-On Deodorant;Oralix;75 mL;10.58;Cuidados Pessoais > Desodorante;trigo;4999827950147;15/08/2021
BR-00297;Purevex Sensitive Deodorant;Purevex;300 mL;17.64;Cuidados Pessoais > Desodorante;;4721458683398;27/08/2018
BR-00298;Glicen Colour Protect Shampoo;Glicen;1000 mL;17.64;Cuidados Pessoais > Cabelo > Shampoo;;7946954899525;27/07/2023
BR-00299;Solaris Laundry Capsules;Solaris;100 mL;5.29;Casa > Lavanderia;soja,leite;1071396605581;19/05/2020
BR-00300;Nuarix Refreshing Shower Gel;Nuarix;200 mL;7.05;Cuidados Pessoais > Banho;;4488501556992;30/04/2018
BR-00301;Qualis Leave-In Conditioner;Qualis;250 mL;14.11;Cuidados Pessoais > Cabelo > Condicionador;leite,trigo,crustáceos;2785760849585;18/03/2018
BR-00302;Solvix Hydrating Face Wash;Solvix;250 mL;8.82;Cuidados Pessoais > Rosto > Limpeza;;2405682996296;24/04/2019
BR-00303;Hevara SPF Moisturiser;Hevara;50 mL;7.05;Cuidados Pessoais > Rosto > Hidratação;ovos,crustáceos,soja;5743842150315;23/12/2022
BR-00304;Velaris Liquid Laundry Detergent;Velaris;500 mL;3.53;Casa > Lavanderia;castanhas;7845218230763;10/11/2023
BR-00305;Frostine Hydrating Shampoo;Frostine;50 mL;2.65;Cuidados Pessoais > Cabelo > Shampoo;crustáceos,leite;1840943533444;21/12/2023
BR-00306;Polvera Sensitive Deodorant;Polvera;75 mL;7.05;Cuidados Pessoais > Desodorante;trigo;4109881385858;15/01/2021
BR-00307;Clarity Repair Conditioner;Clarity;150 mL;3.53;Cuidados Pessoais > Cabelo > Condicionador;;4958702070165;09/08/2018
BR-00308;Cladis Repair Shampoo;Cladis;100 mL;14.11;Cuidados Pessoais > Cabelo > Shampoo;castanhas,amendoim,glúten,peixe;3817921717477;12/04/2023
BR-00309;Brightway Oil Control Face Wash;Brightway;750 mL;7.05;Cuidados Pessoais > Rosto > Limpeza;peixe,trigo;5577017157720;02/03/2021
BR-00310;TEST-Clarity Whitening Deodorant;Clarity;100 mL;17.64;Cuidados Pessoais > Desodorante;;6158148769632;25/09/2020
BR-00311;Velaris Laundry Powder;Velaris;300 mL;2.65;Casa > Lavanderia;soja,peixe;6958321971995;12/03/2023
BR-00312;Solven Whitening Deodorant;Solven;400 mL;3.53;Cuidados Pessoais > Desodorante;peixe,ovos;9196570132904;24/08/2019
BR-00313;Orinum Mayonnaise;Orinum;500 mL;7.05;Alimentos > Condimentos;glúten,crustáceos,soja;3549465190989;14/07/2022
BR-00314;Oralix Repair Conditioner;Oralix;250 mL;17.64;Cuidados Pessoais > Cabelo > Condicionador;leite,crustáceos;0851403696563;22/07/2022
BR-00315;Novix Foaming Hand Wash;Novix;150 mL;3.53;Cuidados Pessoais > Sabonete Líquido;trigo,soja,peixe;5624220102761;11/07/2019
BR-00316;Gleam Volumising Shampoo;Gleam;300 mL;14.11;Cuidados Pessoais > Cabelo > Shampoo;peixe,trigo,crustáceos,amendoim;6876532690972;27/08/2020
BR-00317;XXX-Nuvelo Oat Protein Bar;Nuvelo;300 mL;17.64;Alimentos > Petiscos;castanhas,leite,gergelim,amendoim;7519712847818;14/11/2023
BR-00318;Cristalix Dish Liquid;Cristalix;400 mL;2.65;Casa > Limpeza > Louças;glúten,amendoim,leite,trigo;8077879565444;18/11/2019
BR-00319;Tolvex Sensitive Skin Body Wash;Tolvex;200 mL;7.05;Cuidados Pessoais > Banho;leite;7929049047124;02/09/2023
BR-00320;Verdant Anti-Dandruff Shampoo;Verdant;100 mL;7.05;Cuidados Pessoais > Cabelo > Shampoo;peixe,gergelim,leite;1929275243723;01/12/2023
BR-00321;Helix Nourishing Body Cleanser;Helix;100 mL;3.53;Cuidados Pessoais > Banho;peixe,glúten,soja;7239504102764;05/05/2023
BR-00322;Tolvex Intensive Moisturiser;Tolvex;500 mL;5.29;Cuidados Pessoais > Rosto > Hidratação;peixe,crustáceos,amendoim;2860476580189;20/12/2021
BR-00323;Gleam Aloe Hand Wash;Gleam;200 mL;8.82;Cuidados Pessoais > Sabonete Líquido;amendoim,ovos;4967393852585;13/02/2018
BR-00324;Purevex Tomato Ketchup;Purevex;50 mL;10.58;Alimentos > Condimentos;;8175344300917;21/08/2018
BR-00325;Aevum Dishwasher Tablets;Aevum;1000 mL;2.65;Casa > Limpeza > Louças;;1926921244714;01/02/2023
BR-00326;Nuarix Intensive Moisturiser;Nuarix;1000 mL;8.82;Cuidados Pessoais > Rosto > Hidratação;trigo,ovos;4066504427176;01/04/2020
BR-00327;Kaleo Heavy Duty Dish Soap;Kaleo;1000 mL;14.11;Casa > Limpeza > Louças;;2863917410113;23/10/2020
BR-00328;Solaris Multi-Surface Spray;Solaris;100 mL;1.76;Casa > Limpeza > Superfícies;;6425690877666;15/10/2018
BR-00329;Zephyr Laundry Powder;Zephyr;300 mL;14.11;Casa > Lavanderia;;9855460158515;26/02/2023
BR-00330;Kaleo Night Cream;Kaleo;500 mL;1.76;Cuidados Pessoais > Rosto > Hidratação;soja,amendoim,peixe;1571732030935;27/06/2023
BR-00331;Novix Antibacterial Hand Wash;Novix;1000 mL;7.05;Cuidados Pessoais > Sabonete Líquido;gergelim,crustáceos,leite;0505061387829;12/08/2020
BR-00332;Tolvex Hydrating Shampoo;Tolvex;100 mL;14.11;Cuidados Pessoais > Cabelo > Shampoo;leite,peixe,ovos,crustáceos;7903202041792;01/12/2019
BR-00333;Solven Dish Liquid;Solven;75 mL;14.11;Casa > Limpeza > Louças;glúten,soja,ovos,peixe;3656519825305;12/12/2019
BR-00334;Glova 24hr Roll-On Deodorant;Glova;200 mL;3.53;Cuidados Pessoais > Desodorante;trigo,castanhas,glúten;7390219620711;27/01/2018
BR-00335;Helix Refreshing Shower Gel;Helix;1000 mL;7.05;Cuidados Pessoais > Banho;crustáceos,trigo,soja;2487632909273;27/12/2018
BR-00336;Zenpur Mustard Sauce;Zenpur;300 mL;1.76;Alimentos > Condimentos;soja,glúten,ovos,amendoim;1958837340310;04/09/2019
00337;Solaris Hot Chilli Sauce;Solaris;100 mL;3.53;Alimentos > Condimentos;;0543645970104;22/12/2019
BR-00338;Solaris Deep Conditioner;Solaris;500 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;;3799563531539;06/02/2019
BR-00339;Serafix Exfoliating Face Scrub;Serafix;300 mL;5.29;Cuidados Pessoais > Rosto > Limpeza;;7970623972653;13/07/2019
BR-00340;Teraxis Kitchen Cleaner;Teraxis;250 mL;7.05;Casa > Limpeza > Superfícies;castanhas;2090421776255;19/06/2020
BR-00341;Nexpur Lightweight Lotion;Nexpur;1000 mL;3.53;Cuidados Pessoais > Rosto > Hidratação;gergelim,soja,ovos,glúten;8739774063356;14/11/2022
BR-00342;Frosten Dishwasher Tablets;Frosten;100 mL;1.76;Casa > Limpeza > Louças;leite,glúten,crustáceos;8068671773182;20/02/2018
BR-00343;Aurova Rice Cakes;Aurova;100 mL;8.82;Alimentos > Petiscos;soja,ovos;0742799077268;28/01/2020
BR-00344;Hevara Sensitive Deodorant;Hevara;1000 mL;1.76;Cuidados Pessoais > Desodorante;;6580464989317;07/10/2021
BR-00345;Primus Salted Crackers;Primus;1000 mL;8.82;Alimentos > Petiscos;;1657905528185;18/04/2020
BR-00346;Cristalix Repair Conditioner;Cristalix;500 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;glúten,soja,gergelim;5548640155773;16/08/2023
BR-00347;Velaris Liquid Laundry Detergent;Velaris;500 mL;17.64;Casa > Lavanderia;crustáceos,castanhas;1371162411249;04/04/2019
BR-00348;Solaris Mixed Nuts Blend;Solaris;100 mL;5.29;Alimentos > Petiscos;leite,amendoim,peixe,castanhas;8275670431030;30/10/2023
BR-00349;Purelix Mustard Sauce;Purelix;750 mL;8.82;Alimentos > Condimentos;crustáceos,gergelim;8774924243752;26/03/2021
BR-00350;Zenpur Refreshing Shower Gel;Zenpur;200 mL;14.11;Cuidados Pessoais > Banho;glúten;2842222310592;03/06/2019
BR-00351;Vivara Bathroom Cleaner;Vivara;100 mL;5.29;Casa > Limpeza > Superfícies;leite,castanhas,gergelim,ovos;5782841067279;04/08/2021
BR-00352;Tolvex Deep Conditioner;Tolvex;500 mL;17.64;Cuidados Pessoais > Cabelo > Condicionador;amendoim,crustáceos;4929751702819;15/06/2021
BR-00353;Lumeva Deep Clean Body Wash;Lumeva;150 mL;14.11;Cuidados Pessoais > Banho;ovos,castanhas;0939834301871;24/12/2018
BR-00354;Serafix Laundry Capsules;Serafix;400 mL;8.82;Casa > Lavanderia;glúten,gergelim,leite,castanhas;5626565045543;31/12/2022
BR-00355;Aurova Liquid Laundry Detergent;Aurova;400 mL;10.58;Casa > Lavanderia;amendoim,trigo,peixe;6299123478511;20/03/2022
00356;Purelix Hydrating Shampoo;Purelix;1000 mL;7.05;Cuidados Pessoais > Cabelo > Shampoo;trigo,gergelim,crustáceos;9232648704946;17/07/2023
BR-00357;Plexum Laundry Capsules;Plexum;50 mL;1.76;Casa > Lavanderia;amendoim;4714627301476;01/10/2018
