sku_id,product_name,brand,size_ml,weight_g,category,allergens,barcode,launch_date
UK-00218,Arovia Hydrating Face Wash,Arovia,400,150,Personal Care > Face Wash,"gluten,sesame",9334721228162,2018-06-16
UK-00219,Luxara Fragrance-Free Hand Wash,Luxara,200,100,Personal Care > Hand Wash,gluten,4057202590941,2023-07-03
UK-00220,Zenpur Eco Dish Liquid,Zenpur,75,250,Household > Dishwash,"soy,wheat,eggs,fish",8268861533552,2022-01-17
UK-00221,Krisol Night Cream,Krisol,750,500,Personal Care > Moisturiser,"sesame,milk,eggs",5739930561644,2021-03-04
UK-00222,Arovia Sensitive Skin Body Wash,Arovia,250,500,Personal Care > Body Wash,"shellfish,gluten,milk,wheat",3581128801337,2022-10-04
00223,Novix Volumising Shampoo,Novix,300,75,Personal Care > Shampoo,milk,7501102481931,2020-11-25
UK-00224,Orinum Foaming Hand Wash,Orinum,1000,300,Personal Care > Hand Wash,"tree nuts,milk,fish",1809190158145,2021-05-19
UK-00225,Elaris Dish Liquid,Elaris,400,300,Household > Dishwash,"milk,shellfish,wheat",8326842450882,2019-08-03
UK-00226,Zephyr Hydrating Shampoo,Zephyr,750,300,Personal Care > Shampoo,"sesame,eggs,peanuts,gluten",5368222394310,2020-01-13
UK-00227,Oralix Vinegar Dressing,Oralix,500,400,Food & Beverage > Condiments,"eggs,peanuts,gluten,wheat",1397552314914,2020-03-03
UK-00228,Orinum Sensitive Deodorant,Orinum,250,200,Personal Care > Deodorant,"wheat,tree nuts,sesame,soy",2053364525779,2022-12-30
UK-00229,Solaris Sport Deodorant,Solaris,500,75,Personal Care > Deodorant,gluten,1428341108091,2022-07-18
UK-00230,Vanta Dishwasher Tablets,Vanta,500,200,Household > Dishwash,"sesame,shellfish,wheat,gluten",6394278816581,2018-02-13
UK-00231,Lumeva Mayonnaise,Lumeva,1000,100,Food & Beverage > Condiments,"wheat,shellfish,gluten,eggs",9927503731457,2020-08-16
UK-00232,Alteva Refreshing Shower Gel,Alteva,250,300,Personal Care > Body Wash,"shellfish,milk,sesame",5184498926655,2018-11-15
UK-00233,Motivo Fabric Softener,Motivo,150,500,Household > Laundry,"tree nuts,gluten,shellfish",7908272318430,2019-09-08
UK-00234,Vivara Leave-In Conditioner,Vivara,750,75,Personal Care > Conditioner,fish,5177739260304,2019-06-08
UK-00235,Nexpur Eco Dish Liquid,Nexpur,100,500,Household > Dishwash,,9202428699045,2018-12-18
UK-00236,Aevum Exfoliating Face Scrub,Aevum,400,400,Personal Care > Face Wash,soy,6929298425798,2018-10-09
UK-00237,Motivo Exfoliating Face Scrub,Motivo,100,75,Personal Care > Face Wash,,3886291279908,2023-12-17
UK-00238,XXX-Helix Liquid Laundry Detergent,Helix,400,100,Household > Laundry,"sesame,milk,fish,peanuts",6508637659911,2022-10-09
UK-00239,Velaris Repair Conditioner,Velaris,150,75,Personal Care > Conditioner,"gluten,sesame",6430098180638,2021-07-17
UK-00240,Solven Fragrance-Free Hand Wash,Solven,100,300,Personal Care > Hand Wash,"peanuts,gluten,fish,sesame",5946368872581,2023-06-05
UK-00241,Clarity SPF Moisturiser,Clarity,250,300,Personal Care > Moisturiser,eggs,3721386589022,2022-05-13
UK-00242,Helix Tomato Ketchup,Helix,100,400,Food & Beverage > Condiments,"fish,eggs,sesame,wheat",3519066984904,2019-12-19
UK-00243,Orinum Hot Chilli Sauce,Orinum,50,150,Food & Beverage > Condiments,"peanuts,soy,milk,fish",9883920530212,2021-02-04
UK-00244,Polvera Fragrance-Free Hand Wash,Polvera,300,300,Personal Care > Hand Wash,"soy,sesame,milk,tree nuts",1184895543930,2023-02-06
UK-00245,Zephyr Aloe Hand Wash,Zephyr,200,100,Personal Care > Hand Wash,"sesame,eggs,gluten",8451848947699,2023-06-04
UK-00246,Arovia Brightening Face Wash,Arovia,400,400,Personal Care > Face Wash,"milk,shellfish,eggs,wheat",1633565880436,2021-03-22
UK-00247,Solvix Repair Shampoo,Solvix,250,75,Personal Care > Shampoo,"wheat,shellfish,tree nuts,gluten",3942373334337,2020-04-10
UK-00248,Zenpur Hydrating Face Wash,Zenpur,100,75,Personal Care > Face Wash,,1790807595791,2021-01-30
UK-00249,Krisol Kitchen Cleaner,Krisol,500,200,Household > Surface Cleaner,"soy,wheat,milk",8678085627188,2023-02-28
UK-00250,Zephyr 24hr Roll-On Deodorant,Zephyr,1000,150,Personal Care > Deodorant,"gluten,eggs,tree nuts",5942843479559,2020-01-24
UK-00251,Aurova Glass Cleaner,Aurova,300,250,Household > Surface Cleaner,"fish,peanuts",7292931438660,2020-03-14
UK-00252,Velaris Leave-In Conditioner,Velaris,1.69,100,Personal Care > Conditioner,"shellfish,wheat,tree nuts",7448906120348,2023-05-06
UK-00253,Orinum Tomato Ketchup,Orinum,250,200,Food & Beverage > Condiments,"tree nuts,sesame",8450615939981,2019-12-16
UK-00254,Toreva SPF Moisturiser,Toreva,1000,500,Personal Care > Moisturiser,"shellfish,eggs,fish",9472256996115,2019-10-26
UK-00255,Toreva 48hr Spray Deodorant,Toreva,250,200,Personal Care > Deodorant,"gluten,fish",4759876220239,2020-10-27
UK-00256,Aurova Salted Crackers,Aurova,100,300,Food & Beverage > Snacks,,1178006811490,2019-09-29
UK-00257,Frostine Repair Shampoo,Frostine,150,150,Personal Care > Shampoo,"shellfish,wheat",2820055778482,2022-12-28
UK-00258,Kaleo Smooth & Shine Conditioner,Kaleo,750,400,Personal Care > Conditioner,"fish,sesame,peanuts,wheat",7831745642407,2018-01-01
UK-00259,Zenpur Laundry Powder,Zenpur,200,400,Household > Laundry,"milk,shellfish,sesame,wheat",0649308536868,2022-06-05
00260,Hevara Oil Control Face Wash,Hevara,1000,300,Personal Care > Face Wash,"soy,peanuts,eggs",6389448463122,2019-07-14
UK-00261,Teraxis Daily Moisturiser,Teraxis,400,400,Personal Care > Moisturiser,"gluten,shellfish",3502080214423,2022-12-01
UK-00262,TEST-Plexum Salted Crackers,Plexum,75,100,Food & Beverage > Snacks,,7356475705128,2018-08-18
UK-00263,Purevex Intensive Moisturiser,Purevex,500,400,Personal Care > Moisturiser,soy,4601367303719,2023-11-05
UK-00264,Velaris Mayonnaise,Velaris,300,200,Food & Beverage > Condiments,"wheat,milk",8814743503139,2022-11-14
UK-00265,Nexpur 24hr Roll-On Deodorant,Nexpur,200,75,Personal Care > Deodorant,"soy,milk,sesame",9792513271954,2018-09-03
UK-00266,Gleam Nourishing Body Cleanser,Gleam,100,500,Personal Care > Body Wash,,2735857306521,2020-10-23
UK-00267,Hevara Deep Clean Body Wash,Hevara,400,500,Personal Care > Body Wash,"sesame,shellfish",3928557498217,2023-12-16
UK-00268,Elaris Volumising Conditioner,Elaris,200,500,Personal Care > Conditioner,"shellfish,milk",8620959351866,2020-02-17
UK-00269,Arovia Laundry Capsules,Arovia,500,100,Household > Laundry,"peanuts,tree nuts,fish,sesame",5118102203177,2020-02-24
00270,Clarity Hydrating Shampoo,Clarity,1000,300,Personal Care > Shampoo,"sesame,peanuts,milk",5391037170589,2022-08-31
UK-00271,Lumeva 24hr Roll-On Deodorant,Lumeva,200,500,Personal Care > Deodorant,,1413811386338,2023-11-26
UK-00272,Clarity Mayonnaise,Clarity,1000,100,Food & Beverage > Condiments,"sesame,fish,eggs,gluten",9576122868527,2023-12-27
UK-00273,Zenpur Heavy Duty Dish Soap,Zenpur,250,500,Household > Dishwash,"tree nuts,fish",6593983684571,2023-01-07
UK-00274,Glicen Antibacterial Hand Wash,Glicen,50,200,Personal Care > Hand Wash,"milk,sesame,wheat,shellfish",0433504888995,2019-09-26
UK-00275,Cryston Hydrating Shampoo,Cryston,250,100,Personal Care > Shampoo,peanuts,5933441969313,2021-08-22
UK-00276,Solaris Kitchen Cleaner,Solaris,750,75,Household > Surface Cleaner,"peanuts,milk,fish,sesame",0556613906043,2023-11-18
UK-00277,Novix Nourishing Body Cleanser,Novix,750,100,Personal Care > Body Wash,"sesame,soy",2067998136461,2019-08-30
UK-00278,Helix Repair Conditioner,Helix,400,50,Personal Care > Conditioner,"fish,peanuts,eggs,soy",8622783769381,2023-11-18
UK-00279,Purevex Oil Control Face Wash,Purevex,200,300,Personal Care > Face Wash,"gluten,eggs",1665535590427,2021-12-03
UK-00280,Lumeva Heavy Duty Dish Soap,Lumeva,100,400,Household > Dishwash,,3352110392405,2021-11-07
UK-00281,Frostine Salted Crackers,Frostine,400,400,Food & Beverage > Snacks,,5383388487928,2018-03-17
UK-00282,Polvera Aloe Hand Wash,Polvera,500,50,Personal Care > Hand Wash,"wheat,milk",4394070164516,2018-03-20
UK-00283,Plexum Intensive Moisturiser,Plexum,300,500,Personal Care > Moisturiser,,5798123878006,2020-10-10
UK-00284,DUMMY-Qualis Fabric Softener,Qualis,400,300,Household > Laundry,milk,5554384046086,2021-02-21
UK-00285,Qualis Oil Control Face Wash,Qualis,300,100,Personal Care > Face Wash,,6893639264950,2023-01-14
UK-00286,Aurova Laundry Powder,Aurova,1000,100,Household > Laundry,"sesame,soy,wheat,shellfish",8262925188122,2021-07-24
UK-00287,Krisol Deep Conditioner,Krisol,250,300,Personal Care > Conditioner,"peanuts,shellfish,gluten",2312209949997,2020-08-03
UK-00288,Plexum Dishwasher Tablets,Plexum,1000,50,Household > Dishwash,"eggs,shellfish",2897526772232,2020-07-15
UK-00289,Krisol Deep Clean Body Wash,Krisol,50,200,Personal Care > Body Wash,"soy,gluten,sesame",1279757366090,2022-04-08
UK-00290,Cladis Granola Bar,Cladis,750,500,Food & Beverage > Snacks,"milk,sesame,eggs,soy",7038860868037,2021-04-07
UK-00291,Frostine Glass Cleaner,Frostine,200,400,Household > Surface Cleaner,fish,4908277181292,2019-07-09
UK-00292,Toreva Foaming Hand Wash,Toreva,400,50,Personal Care > Hand Wash,shellfish,9371452111752,2018-12-16
UK-00293,Glicen Laundry Capsules,Glicen,500,100,Household > Laundry,"sesame,fish,milk",2592222064475,2021-03-28
UK-00294,Glova Mayonnaise,Glova,100,150,Food & Beverage > Condiments,,9407778097330,2023-05-03
UK-00295,Orinum Glass Cleaner,Orinum,75,50,Household > Surface Cleaner,sesame,4983022050207,2021-05-07
UK-00296,Oralix 24hr Roll-On Deodorant,Oralix,75,300,Personal Care > Deodorant,wheat,4999827950147,2021-08-15
UK-00297,Purevex Sensitive Deodorant,Purevex,300,500,Personal Care > Deodorant,,4721458683398,2018-08-27
UK-00298,Glicen Colour Protect Shampoo,Glicen,1000,500,Personal Care > Shampoo,,7946954899525,2023-07-27
UK-00299,Solaris Laundry Capsules,Solaris,100,150,Household > Laundry,"soy,milk",1071396605581,2020-05-19
UK-00300,Nuarix Refreshing Shower Gel,Nuarix,200,200,Personal Care > Body Wash,,4488501556992,2018-04-30
UK-00301,Qualis Leave-In Conditioner,Qualis,250,400,Personal Care > Conditioner,"milk,wheat,shellfish",2785760849585,2018-03-18
UK-00302,Solvix Hydrating Face Wash,Solvix,250,250,Personal Care > Face Wash,,2405682996296,2019-04-24
UK-00303,Hevara SPF Moisturiser,Hevara,50,200,Personal Care > Moisturiser,"eggs,shellfish,soy",5743842150315,2022-12-23
UK-00304,Velaris Liquid Laundry Detergent,Velaris,16.91,100,Household > Laundry,tree nuts,7845218230763,2023-11-10
UK-00305,Frostine Hydrating Shampoo,Frostine,50,75,Personal Care > Shampoo,"shellfish,milk",1840943533444,2023-12-21
UK-00306,Polvera Sensitive Deodorant,Polvera,75,200,Personal Care > Deodorant,wheat,4109881385858,2021-01-15
UK-00307,Clarity Repair Conditioner,Clarity,150,100,Personal Care > Conditioner,,4958702070165,2018-08-09
UK-00308,Cladis Repair Shampoo,Cladis,100,400,Personal Care > Shampoo,"tree nuts,peanuts,gluten,fish",3817921717477,2023-04-12
UK-00309,Brightway Oil Control Face Wash,Brightway,750,200,Personal Care > Face Wash,"fish,wheat",5577017157720,2021-03-02
UK-00310,TEST-Clarity Whitening Deodorant,Clarity,100,500,Personal Care > Deodorant,,6158148769632,2020-09-25
UK-00311,Velaris Laundry Powder,Velaris,300,75,Household > Laundry,"soy,fish",6958321971995,2023-03-12
UK-00312,Solven Whitening Deodorant,Solven,400,100,Personal Care > Deodorant,"fish,eggs",9196570132904,2019-08-24
UK-00313,Orinum Mayonnaise,Orinum,500,200,Food & Beverage > Condiments,"gluten,shellfish,soy",3549465190989,2022-07-14
UK-00314,Oralix Repair Conditioner,Oralix,250,500,Personal Care > Conditioner,,0851403696563,2022-07-22
UK-00315,Novix Foaming Hand Wash,Novix,150,100,Personal Care > Hand Wash,"wheat,soy,fish",5624220102761,2019-07-11
UK-00316,Gleam Volumising Shampoo,Gleam,300,400,Personal Care > Shampoo,"fish,wheat,shellfish,peanuts",6876532690972,2020-08-27
UK-00317,DUMMY-Nuvelo Oat Protein Bar,Nuvelo,300,500,Food & Beverage > Snacks,"tree nuts,milk,sesame,peanuts",7519712847818,2023-11-14
UK-00318,Cristalix Dish Liquid,Cristalix,400,75,Household > Dishwash,"gluten,peanuts,milk,wheat",8077879565444,2019-11-18
UK-00319,Tolvex Sensitive Skin Body Wash,Tolvex,200,200,Personal Care > Body Wash,,7929049047124,2023-09-02
UK-00320,Verdant Anti-Dandruff Shampoo,Verdant,100,200,Personal Care > Shampoo,"peanuts,milk",1929275243723,2023-12-01
UK-00321,Helix Nourishing Body Cleanser,Helix,100,100,Personal Care > Body Wash,"fish,gluten,soy",7239504102764,2023-05-05
UK-00322,Tolvex Intensive Moisturiser,Tolvex,500,150,Personal Care > Moisturiser,"fish,shellfish,peanuts",2860476580189,2021-12-20
UK-00323,Gleam Aloe Hand Wash,Gleam,200,250,Personal Care > Hand Wash,"peanuts,eggs",4967393852585,2018-02-13
UK-00324,Purevex Tomato Ketchup,Purevex,50,300,Food & Beverage > Condiments,,8175344300917,2018-08-21
UK-00325,Aevum Dishwasher Tablets,Aevum,1000,75,Household > Dishwash,,1926921244714,2023-02-01
UK-00326,Nuarix Intensive Moisturiser,Nuarix,1000,250,Personal Care > Moisturiser,"wheat,eggs",4066504427176,2020-04-01
UK-00327,Kaleo Heavy Duty Dish Soap,Kaleo,1000,400,Household > Dishwash,,2863917410113,2020-10-23
UK-00328,Solaris Multi-Surface Spray,Solaris,100,50,Household > Surface Cleaner,,6425690877666,2018-10-15
UK-00329,Zephyr Laundry Powder,Zephyr,300,400,Household > Laundry,,9855460158515,2023-02-26
UK-00330,Kaleo Night Cream,Kaleo,500,50,Personal Care > Moisturiser,"soy,peanuts,fish",1571732030935,2023-06-27
UK-00331,Novix Antibacterial Hand Wash,Novix,1000,200,Personal Care > Hand Wash,"sesame,shellfish,milk",0505061387829,2020-08-12
UK-00332,Tolvex Hydrating Shampoo,Tolvex,100,400,Personal Care > Shampoo,,7903202041792,2019-12-01
UK-00333,Solven Dish Liquid,Solven,75,400,Household > Dishwash,"gluten,soy,eggs,fish",3656519825305,2019-12-12
UK-00334,Glova 24hr Roll-On Deodorant,Glova,200,100,Personal Care > Deodorant,"wheat,tree nuts,gluten",7390219620711,2018-01-27
UK-00335,Helix Refreshing Shower Gel,Helix,1000,200,Personal Care > Body Wash,"shellfish,wheat,soy",2487632909273,2018-12-27
UK-00336,Zenpur Mustard Sauce,Zenpur,300,50,Food & Beverage > Condiments,"soy,gluten,eggs,peanuts",1958837340310,2019-09-04
00337,Solaris Hot Chilli Sauce,Solaris,100,100,Food & Beverage > Condiments,,0543645970104,2019-12-22
UK-00338,Solaris Deep Conditioner,Solaris,500,75,Personal Care > Conditioner,,3799563531539,2019-02-06
UK-00339,Serafix Exfoliating Face Scrub,Serafix,300,150,Personal Care > Face Wash,,7970623972653,2019-07-13
UK-00340,Teraxis Kitchen Cleaner,Teraxis,250,200,Household > Surface Cleaner,tree nuts,2090421776255,2020-06-19
UK-00341,Nexpur Lightweight Lotion,Nexpur,1000,100,Personal Care > Moisturiser,"sesame,soy,eggs,gluten",8739774063356,2022-11-14
UK-00342,Frosten Dishwasher Tablets,Frosten,100,50,Household > Dishwash,"milk,gluten,shellfish",8068671773182,2018-02-20
UK-00343,Aurova Rice Cakes,Aurova,100,250,Food & Beverage > Snacks,"soy,eggs",0742799077268,2020-01-28
UK-00344,Hevara Sensitive Deodorant,Hevara,1000,50,Personal Care > Deodorant,,6580464989317,2021-10-07
UK-00345,Primus Salted Crackers,Primus,33.81,250,Food & Beverage > Snacks,,1657905528185,2020-04-18
UK-00346,Cristalix Repair Conditioner,Cristalix,500,75,Personal Care > Conditioner,"gluten,soy,sesame",5548640155773,2023-08-16
UK-00347,Velaris Liquid Laundry Detergent,Velaris,500,500,Household > Laundry,"shellfish,tree nuts",1371162411249,2019-04-04
UK-00348,Solaris Mixed Nuts Blend,Solaris,100,150,Food & Beverage > Snacks,"milk,peanuts,fish,tree nuts",8275670431030,2023-10-30
UK-00349,Purelix Mustard Sauce,Purelix,750,250,Food & Beverage > Condiments,"shellfish,sesame",8774924243752,2021-03-26
UK-00350,Zenpur Refreshing Shower Gel,Zenpur,200,400,Personal Care > Body Wash,gluten,2842222310592,2019-06-03
UK-00351,Vivara Bathroom Cleaner,Vivara,100,150,Household > Surface Cleaner,"milk,tree nuts,sesame,eggs",5782841067279,2021-08-04
UK-00352,Tolvex Deep Conditioner,Tolvex,500,500,Personal Care > Conditioner,"peanuts,shellfish",4929751702819,2021-06-15
UK-00353,Lumeva Deep Clean Body Wash,Lumeva,150,400,Personal Care > Body Wash,"eggs,tree nuts",0939834301871,2018-12-24
UK-00354,Serafix Laundry Capsules,Serafix,400,250,Household > Laundry,"gluten,sesame,milk,tree nuts",5626565045543,2022-12-31
UK-00355,Aurova Liquid Laundry Detergent,Aurova,400,300,Household > Laundry,"peanuts,wheat,fish",6299123478511,2022-03-20
00356,Purelix Hydrating Shampoo,Purelix,1000,200,Personal Care > Shampoo,"wheat,sesame,shellfish",9232648704946,2023-07-17
UK-00357,Plexum Laundry Capsules,Plexum,50,50,Household > Laundry,peanuts,4714627301476,2018-10-01
UK-00358,Frosten Rinse Aid,Frosten,400,300,Household > Dishwash,"shellfish,eggs",5890429025723,2022-01-03
UK-00359,Nuvelo Deep Conditioner,Nuvelo,250,300,Personal Care > Conditioner,"milk,peanuts",4818321928554,2021-05-18
UK-00360,Solven SPF Moisturiser,Solven,500,250,Personal Care > Moisturiser,milk,2845765213283,2020-06-24
UK-00361,Lumeva Hydrating Face Wash,Lumeva,500,500,Personal Care > Face Wash,"eggs,fish,shellfish,milk",1207545279857,2019-12-07
UK-00362,Luminos Granola Bar,Luminos,75,150,Food & Beverage > Snacks,wheat,3423216110764,2018-06-24
UK-00363,Vanta Gentle Face Wash,Vanta,1000,500,Personal Care > Face Wash,"milk,shellfish,eggs,wheat",0140119393256,2018-04-30
UK-00364,Tolvex Volumising Shampoo,Tolvex,200,250,Personal Care > Shampoo,"wheat,sesame",9389119083342,2019-12-05
UK-00365,Glicen Liquid Laundry Detergent,Glicen,75,150,Household > Laundry,"shellfish,tree nuts,wheat,soy",1256638361511,2023-03-24
UK-00366,Tresol Colour Protect Shampoo,Tresol,400,250,Personal Care > Shampoo,"sesame,milk",1571647947380,2022-07-27
UK-00367,Serafix Intensive Moisturiser,Serafix,75,400,Personal Care > Moisturiser,"wheat,milk",7167811266919,2019-11-23
UK-00368,Serafix Anti-Dandruff Shampoo,Serafix,250,150,Personal Care > Shampoo,"fish,eggs,soy,gluten",6749946579679,2023-09-26
UK-00369,Arovia Night Cream,Arovia,400,75,Personal Care > Moisturiser,,4773201017028,2022-04-17
UK-00370,Brightway Rinse Aid,Brightway,200,75,Household > Dishwash,,8773477848582,2018-03-14
UK-00371,Glova Deep Clean Body Wash,Glova,300,400,Personal Care > Body Wash,"fish,shellfish",7002842762460,2023-06-20
UK-00372,Solvix Colour Protect Shampoo,Solvix,400,500,Personal Care > Shampoo,"gluten,shellfish,sesame,peanuts",2806479695451,2018-09-09
UK-00373,Vanta Sensitive Skin Body Wash,Vanta,100,250,Personal Care > Body Wash,"gluten,milk",5616556503336,2021-07-02
UK-00374,Nuarix Dish Liquid,Nuarix,75,200,Household > Dishwash,,5208507698644,2018-03-25
UK-00375,DUMMY-Frosten Rice Cakes,Frosten,50,250,Food & Beverage > Snacks,"gluten,fish,tree nuts",9171357852947,2022-01-28
UK-00376,Solaris Moisturising Hand Wash,Solaris,1000,75,Personal Care > Hand Wash,"soy,peanuts,sesame,milk",4963919195419,2023-12-16
UK-00377,Aurova Glass Cleaner,Aurova,250,75,Household > Surface Cleaner,"sesame,peanuts",6853664987828,2018-03-18
UK-00378,Kaleo Vinegar Dressing,Kaleo,750,400,Food & Beverage > Condiments,shellfish,4896908357232,2019-09-09
UK-00379,Sovara Granola Bar,Sovara,300,250,Food & Beverage > Snacks,,3644249363129,2020-02-26
UK-00380,Frostine Refreshing Shower Gel,Frostine,400,400,Personal Care > Body Wash,"fish,gluten,milk,eggs",2420448207003,2018-12-10
UK-00381,Frostine Whitening Deodorant,Frostine,75,300,Personal Care > Deodorant,"eggs,fish",2319818984715,2020-09-02
UK-00382,Arovia Dish Liquid,Arovia,250,250,Household > Dishwash,"fish,soy,gluten,eggs",2123476490781,2022-03-15
UK-00383,Toreva Salted Crackers,Toreva,500,300,Food & Beverage > Snacks,"soy,peanuts,wheat",5754090034869,2021-06-20
UK-00384,Solvix Mustard Sauce,Solvix,75,500,Food & Beverage > Condiments,shellfish,6064413432753,2022-07-23
UK-00385,Helix Nourishing Body Cleanser,Helix,400,400,Personal Care > Body Wash,"tree nuts,fish,eggs",2481569857003,2020-01-23
UK-00386,Gleam Hot Chilli Sauce,Gleam,100,50,Food & Beverage > Condiments,"soy,peanuts,tree nuts",9112382965776,2019-07-01
UK-00387,Solvix Night Cream,Solvix,750,250,Personal Care > Moisturiser,"soy,eggs",6526693008931,2018-12-31
UK-00388,Verdant Kitchen Cleaner,Verdant,100,50,Household > Surface Cleaner,"gluten,fish,peanuts",2152910867711,2020-07-08
UK-00389,Serafix Mixed Nuts Blend,Serafix,200,200,Food & Beverage > Snacks,"fish,wheat,gluten",3934362620446,2020-08-22
UK-00390,Cristalix Heavy Duty Dish Soap,Cristalix,250,400,Household > Dishwash,,0725636694118,2018-08-29
